latitude,longitude,acq_date,satellite,instrument,frp,type,bright_t31,confidence,year,month,datetime,day,confidence_level,frp_category
37.885,-121.0386,2014-05-05,Aqua,MODIS,74.3,0,305.4,94,2014,5,2014-05-05,5,high,medium-high
37.8866,-121.0235,2014-05-05,Aqua,MODIS,25.3,0,302.4,80,2014,5,2014-05-05,5,high,medium-low
37.8871,-114.09,2014-07-03,Aqua,MODIS,212.4,0,321.3,100,2014,7,2014-07-03,3,high,high
37.8888,-114.0699,2014-07-03,Aqua,MODIS,811.3,0,323.0,100,2014,7,2014-07-03,3,high,high
37.8933,-114.0857,2014-07-03,Aqua,MODIS,337.9,0,318.3,100,2014,7,2014-07-03,3,high,high
37.8947,-121.8586,2014-07-12,Terra,MODIS,19.8,0,287.8,73,2014,7,2014-07-12,12,high,medium-low
37.8951,-114.0658,2014-07-03,Aqua,MODIS,478.1,0,314.3,100,2014,7,2014-07-03,3,high,high
37.8971,-120.9947,2014-02-04,Aqua,MODIS,14.7,0,289.9,69,2014,2,2014-02-04,4,medium,low
37.9001,-120.979,2014-02-04,Aqua,MODIS,11.3,0,290.0,64,2014,2,2014-02-04,4,medium,low
37.9003,-121.0083,2014-02-22,Terra,MODIS,6.9,0,294.3,67,2014,2,2014-02-22,22,medium,low
37.9006,-114.0721,2014-07-03,Aqua,MODIS,60.9,0,309.5,76,2014,7,2014-07-03,3,high,medium-high
37.9021,-120.9924,2014-01-31,Aqua,MODIS,8.4,0,290.4,67,2014,1,2014-01-31,31,medium,low
37.9036,-120.9809,2014-01-31,Aqua,MODIS,4.5,0,289.8,52,2014,1,2014-01-31,31,medium,low
37.9041,-120.9876,2014-02-04,Terra,MODIS,13.2,0,280.2,62,2014,2,2014-02-04,4,medium,low
37.905,-121.2468,2014-06-10,Aqua,MODIS,6.6,0,316.0,60,2014,6,2014-06-10,10,medium,low
37.9078,-121.2443,2014-05-29,Terra,MODIS,4.9,0,312.9,58,2014,5,2014-05-29,29,medium,low
37.9275,-119.9397,2014-11-20,Terra,MODIS,21.4,0,276.5,84,2014,11,2014-11-20,20,high,medium-low
37.9411,-119.7883,2014-03-24,Aqua,MODIS,25.1,0,297.1,67,2014,3,2014-03-24,24,medium,medium-low
37.9453,-119.7905,2014-03-24,Terra,MODIS,18.7,0,295.9,58,2014,3,2014-03-24,24,medium,low
37.9462,-119.9531,2014-11-21,Aqua,MODIS,27.1,0,281.7,70,2014,11,2014-11-21,21,medium,medium-low
37.9467,-119.9986,2014-12-09,Terra,MODIS,22.3,0,275.5,64,2014,12,2014-12-09,9,medium,medium-low
37.9504,-121.3674,2014-04-30,Aqua,MODIS,8.8,0,311.1,50,2014,4,2014-04-30,30,medium,low
37.9557,-119.9966,2014-12-09,Terra,MODIS,61.4,0,277.9,71,2014,12,2014-12-09,9,high,medium-high
37.96,-119.9998,2014-11-12,Aqua,MODIS,37.3,0,281.9,81,2014,11,2014-11-12,12,high,medium-low
37.9615,-120.0013,2014-11-10,Terra,MODIS,14.8,0,297.2,52,2014,11,2014-11-10,10,medium,low
37.9647,-120.3123,2014-07-09,Terra,MODIS,7.7,0,313.1,63,2014,7,2014-07-09,9,medium,low
37.9661,-122.7205,2014-10-07,Terra,MODIS,55.4,0,298.7,78,2014,10,2014-10-07,7,high,medium-high
37.9663,-120.3235,2014-07-09,Terra,MODIS,9.8,0,315.5,72,2014,7,2014-07-09,9,high,low
37.9687,-119.9974,2014-11-12,Aqua,MODIS,131.3,0,282.3,97,2014,11,2014-11-12,12,high,high
37.9687,-119.9929,2014-11-14,Aqua,MODIS,71.6,0,286.4,82,2014,11,2014-11-14,14,high,medium-high
37.9706,-120.0031,2014-11-12,Aqua,MODIS,65.2,0,281.0,89,2014,11,2014-11-12,12,high,medium-high
37.9745,-119.9665,2014-11-14,Aqua,MODIS,30.8,0,284.1,66,2014,11,2014-11-14,14,medium,medium-low
37.9773,-119.9832,2014-11-11,Aqua,MODIS,81.8,0,278.4,82,2014,11,2014-11-11,11,high,medium-high
37.9777,-119.9786,2014-11-14,Terra,MODIS,26.7,0,286.2,85,2014,11,2014-11-14,14,high,medium-low
37.9787,-119.9764,2014-11-15,Terra,MODIS,18.3,0,271.4,89,2014,11,2014-11-15,15,high,low
37.9809,-121.6008,2014-03-13,Aqua,MODIS,8.7,0,304.1,69,2014,3,2014-03-13,13,medium,low
37.9841,-120.0002,2014-11-10,Aqua,MODIS,8.9,0,299.9,52,2014,11,2014-11-10,10,medium,low
37.9847,-119.9885,2014-11-12,Aqua,MODIS,158.5,0,278.4,100,2014,11,2014-11-12,12,high,high
37.9862,-119.9877,2014-11-10,Aqua,MODIS,17.3,0,299.0,76,2014,11,2014-11-10,10,high,low
37.9866,-119.9765,2014-11-14,Terra,MODIS,15.3,0,286.9,76,2014,11,2014-11-14,14,high,low
37.9876,-119.9864,2014-11-11,Terra,MODIS,94.5,0,284.5,88,2014,11,2014-11-11,11,high,medium-high
37.9876,-119.9786,2014-11-15,Terra,MODIS,15.5,0,270.0,51,2014,11,2014-11-15,15,medium,low
37.9879,-119.9717,2014-11-12,Aqua,MODIS,58.5,0,275.5,82,2014,11,2014-11-12,12,high,medium-high
37.9883,-119.9887,2014-11-21,Aqua,MODIS,19.5,0,278.4,52,2014,11,2014-11-21,21,medium,medium-low
37.9899,-119.9763,2014-11-21,Terra,MODIS,20.9,0,283.4,78,2014,11,2014-11-21,21,high,medium-low
37.9914,-121.0454,2014-02-04,Aqua,MODIS,16.3,0,293.1,72,2014,2,2014-02-04,4,high,low
37.9918,-119.9882,2014-11-21,Terra,MODIS,13.6,0,281.9,67,2014,11,2014-11-21,21,medium,low
37.9955,-119.9745,2014-11-14,Terra,MODIS,29.1,0,286.7,86,2014,11,2014-11-14,14,high,medium-low
37.9961,-121.0419,2014-01-31,Aqua,MODIS,45.8,0,293.8,92,2014,1,2014-01-31,31,high,medium-high
37.9998,-121.0671,2014-02-21,Aqua,MODIS,24.6,0,298.6,76,2014,2,2014-02-21,21,high,medium-low
38.0016,-121.0485,2014-02-21,Aqua,MODIS,23.7,0,298.3,76,2014,2,2014-02-21,21,high,medium-low
38.0035,-121.0741,2014-02-25,Aqua,MODIS,7.6,0,300.4,74,2014,2,2014-02-25,25,high,low
38.0035,-121.0566,2014-02-25,Terra,MODIS,26.2,0,297.0,73,2014,2,2014-02-25,25,high,medium-low
38.0052,-121.0628,2014-02-25,Aqua,MODIS,29.0,0,302.4,89,2014,2,2014-02-25,25,high,medium-low
38.0074,-121.0605,2014-02-25,Terra,MODIS,26.8,0,296.8,73,2014,2,2014-02-25,25,high,medium-low
38.0083,-121.0469,2014-02-22,Terra,MODIS,6.5,0,295.4,70,2014,2,2014-02-22,22,medium,low
38.01,-121.0582,2014-02-22,Terra,MODIS,19.7,0,295.6,83,2014,2,2014-02-22,22,high,medium-low
38.0174,-121.217,2014-10-27,Terra,MODIS,11.9,0,294.6,74,2014,10,2014-10-27,27,high,low
38.0189,-120.5848,2014-02-24,Terra,MODIS,5.5,0,293.2,63,2014,2,2014-02-24,24,medium,low
38.0214,-114.0012,2014-12-01,Aqua,MODIS,57.0,0,285.4,78,2014,12,2014-12-01,1,high,medium-high
38.0263,-121.0308,2014-10-20,Terra,MODIS,5.8,0,299.6,50,2014,10,2014-10-20,20,medium,low
38.0392,-121.0819,2014-02-24,Terra,MODIS,7.4,0,295.6,69,2014,2,2014-02-24,24,medium,low
38.0501,-121.1788,2014-11-14,Terra,MODIS,5.5,0,289.4,57,2014,11,2014-11-14,14,medium,low
38.0531,-121.2391,2014-01-31,Aqua,MODIS,3.7,0,291.3,54,2014,1,2014-01-31,31,medium,low
38.0562,-120.6755,2014-06-22,Aqua,MODIS,111.6,0,315.3,99,2014,6,2014-06-22,22,high,high
38.0578,-120.6597,2014-06-22,Aqua,MODIS,112.7,0,313.2,99,2014,6,2014-06-22,22,high,high
38.0627,-121.1782,2014-01-10,Terra,MODIS,9.8,0,284.1,51,2014,1,2014-01-10,10,medium,low
38.0708,-121.2801,2014-04-14,Aqua,MODIS,11.6,0,308.0,79,2014,4,2014-04-14,14,high,low
38.077,-120.2377,2014-02-25,Aqua,MODIS,11.9,0,294.0,68,2014,2,2014-02-25,25,medium,low
38.0773,-121.1969,2014-01-31,Aqua,MODIS,10.6,0,292.3,73,2014,1,2014-01-31,31,high,low
38.0786,-120.2265,2014-02-25,Aqua,MODIS,7.5,0,293.6,53,2014,2,2014-02-25,25,medium,low
38.0788,-121.1854,2014-01-31,Aqua,MODIS,16.9,0,293.1,80,2014,1,2014-01-31,31,high,low
38.0792,-121.1932,2014-01-13,Aqua,MODIS,11.4,0,293.7,69,2014,1,2014-01-13,13,medium,low
38.0836,-121.1737,2014-01-31,Terra,MODIS,20.8,0,288.6,50,2014,1,2014-01-31,31,medium,medium-low
38.0844,-121.1405,2014-11-03,Aqua,MODIS,10.3,0,295.5,64,2014,11,2014-11-03,3,medium,low
38.0858,-120.6059,2014-04-16,Aqua,MODIS,8.1,0,298.1,53,2014,4,2014-04-16,16,medium,low
38.0874,-121.1248,2014-11-03,Aqua,MODIS,6.9,0,293.4,55,2014,11,2014-11-03,3,medium,low
38.0883,-121.1328,2014-11-03,Terra,MODIS,15.4,0,292.8,73,2014,11,2014-11-03,3,high,low
38.0919,-121.0723,2014-10-20,Aqua,MODIS,37.4,0,290.0,73,2014,10,2014-10-20,20,high,medium-low
38.0965,-121.0455,2014-12-30,Terra,MODIS,8.2,0,282.1,51,2014,12,2014-12-30,30,medium,low
38.0967,-121.0667,2014-10-20,Terra,MODIS,18.3,0,298.5,84,2014,10,2014-10-20,20,high,low
38.1056,-121.0645,2014-10-20,Terra,MODIS,42.4,0,300.4,93,2014,10,2014-10-20,20,high,medium-high
38.1129,-121.4057,2014-10-26,Aqua,MODIS,12.7,0,296.1,64,2014,10,2014-10-26,26,medium,low
38.1178,-122.615,2014-01-31,Aqua,MODIS,7.3,0,294.6,69,2014,1,2014-01-31,31,medium,low
38.1244,-121.2524,2014-06-26,Aqua,MODIS,8.1,0,309.0,57,2014,6,2014-06-26,26,medium,low
38.1265,-121.2488,2014-06-10,Aqua,MODIS,9.0,0,315.1,55,2014,6,2014-06-10,10,medium,low
38.1301,-121.2443,2014-05-11,Terra,MODIS,5.6,0,302.7,56,2014,5,2014-05-11,11,medium,low
38.1363,-120.5417,2014-03-11,Aqua,MODIS,15.7,0,292.6,75,2014,3,2014-03-11,11,high,low
38.1379,-120.5285,2014-03-11,Aqua,MODIS,5.0,0,291.5,50,2014,3,2014-03-11,11,medium,low
38.1387,-120.5336,2014-03-19,Aqua,MODIS,22.5,0,292.2,55,2014,3,2014-03-19,19,medium,medium-low
38.1408,-120.5493,2014-03-18,Aqua,MODIS,23.5,0,294.0,74,2014,3,2014-03-18,18,high,medium-low
38.1421,-121.5928,2014-03-15,Terra,MODIS,41.8,0,298.1,81,2014,3,2014-03-15,15,high,medium-high
38.1424,-120.5334,2014-03-18,Aqua,MODIS,14.7,0,292.8,63,2014,3,2014-03-18,18,medium,low
38.1431,-120.5386,2014-03-20,Aqua,MODIS,7.2,0,297.8,63,2014,3,2014-03-20,20,medium,low
38.1446,-120.5267,2014-03-20,Aqua,MODIS,5.5,0,296.7,58,2014,3,2014-03-20,20,medium,low
38.1451,-121.6084,2014-03-15,Terra,MODIS,14.4,0,298.5,72,2014,3,2014-03-15,15,high,low
38.1457,-120.5342,2014-03-18,Terra,MODIS,55.5,0,288.1,57,2014,3,2014-03-18,18,medium,medium-high
38.1461,-120.5441,2014-03-19,Aqua,MODIS,23.8,0,292.7,59,2014,3,2014-03-19,19,medium,medium-low
38.1465,-120.5402,2014-03-18,Terra,MODIS,52.8,0,288.3,55,2014,3,2014-03-18,18,medium,medium-high
38.1499,-121.5812,2014-04-10,Aqua,MODIS,20.1,0,307.8,62,2014,4,2014-04-10,10,medium,medium-low
38.1517,-121.5848,2014-03-20,Aqua,MODIS,27.8,0,304.0,88,2014,3,2014-03-20,20,high,medium-low
38.1533,-121.5734,2014-03-20,Aqua,MODIS,32.9,0,304.5,89,2014,3,2014-03-20,20,high,medium-low
38.1555,-121.237,2014-10-10,Terra,MODIS,17.8,0,298.1,53,2014,10,2014-10-10,10,medium,low
38.1577,-121.806,2014-09-30,Aqua,MODIS,21.8,0,306.6,84,2014,9,2014-09-30,30,high,medium-low
38.1593,-121.5796,2014-02-25,Aqua,MODIS,11.5,0,296.4,76,2014,2,2014-02-25,25,high,low
38.1598,-121.7936,2014-09-30,Aqua,MODIS,38.3,0,306.3,90,2014,9,2014-09-30,30,high,medium-low
38.1624,-121.2995,2014-11-15,Aqua,MODIS,13.3,0,289.1,76,2014,11,2014-11-15,15,high,low
38.1639,-121.288,2014-11-15,Aqua,MODIS,40.6,0,289.7,91,2014,11,2014-11-15,15,high,medium-low
38.1706,-121.3921,2014-02-24,Terra,MODIS,5.8,0,296.8,58,2014,2,2014-02-24,24,medium,low
38.1746,-121.4143,2014-12-30,Aqua,MODIS,23.4,0,283.3,64,2014,12,2014-12-30,30,medium,medium-low
38.1747,-121.1523,2014-01-31,Aqua,MODIS,3.7,0,290.7,53,2014,1,2014-01-31,31,medium,low
38.1749,-121.4034,2014-12-30,Terra,MODIS,29.3,0,282.0,84,2014,12,2014-12-30,30,high,medium-low
38.1758,-121.287,2014-11-14,Terra,MODIS,16.7,0,288.1,79,2014,11,2014-11-14,14,high,low
38.1769,-121.4153,2014-12-30,Terra,MODIS,10.8,0,281.4,63,2014,12,2014-12-30,30,medium,low
38.1917,-121.2862,2014-12-30,Aqua,MODIS,16.4,0,283.9,56,2014,12,2014-12-30,30,medium,low
38.1957,-121.93,2014-03-22,Aqua,MODIS,12.1,0,299.1,63,2014,3,2014-03-22,22,medium,low
38.2004,-121.2815,2014-12-01,Terra,MODIS,25.9,0,288.1,58,2014,12,2014-12-01,1,medium,medium-low
38.2052,-122.4044,2014-11-03,Terra,MODIS,5.0,0,296.2,54,2014,11,2014-11-03,3,medium,low
38.2065,-122.4057,2014-11-05,Terra,MODIS,7.2,0,293.4,64,2014,11,2014-11-05,5,medium,low
38.2081,-122.417,2014-11-05,Terra,MODIS,23.6,0,293.6,84,2014,11,2014-11-05,5,high,medium-low
38.2085,-119.5403,2014-09-17,Terra,MODIS,18.2,0,284.6,76,2014,9,2014-09-17,17,high,low
38.2123,-120.6097,2014-03-22,Terra,MODIS,40.5,0,294.4,77,2014,3,2014-03-22,22,high,medium-low
38.2126,-120.6214,2014-03-22,Aqua,MODIS,15.6,0,299.6,77,2014,3,2014-03-22,22,high,low
38.2132,-120.2318,2014-02-27,Aqua,MODIS,10.7,0,276.3,51,2014,2,2014-02-27,27,medium,low
38.2144,-120.6098,2014-03-22,Aqua,MODIS,8.9,0,299.4,66,2014,3,2014-03-22,22,medium,low
38.2152,-120.6034,2014-03-22,Terra,MODIS,25.7,0,293.6,68,2014,3,2014-03-22,22,medium,medium-low
38.2199,-120.6252,2014-03-22,Terra,MODIS,20.1,0,293.0,63,2014,3,2014-03-22,22,medium,medium-low
38.2326,-120.1722,2014-02-27,Aqua,MODIS,31.2,0,272.8,64,2014,2,2014-02-27,27,medium,medium-low
38.2403,-115.4516,2014-07-25,Aqua,MODIS,25.7,0,312.1,82,2014,7,2014-07-25,25,high,medium-low
38.2429,-115.4942,2014-07-25,Aqua,MODIS,36.9,0,312.5,84,2014,7,2014-07-25,25,high,medium-low
38.2438,-121.6002,2014-08-19,Terra,MODIS,10.3,0,302.7,50,2014,8,2014-08-19,19,medium,low
38.2477,-115.4677,2014-07-25,Aqua,MODIS,22.2,0,311.9,63,2014,7,2014-07-25,25,medium,medium-low
38.2501,-115.4542,2014-07-25,Aqua,MODIS,45.9,0,302.6,91,2014,7,2014-07-25,25,high,medium-high
38.2525,-115.4405,2014-07-25,Aqua,MODIS,26.8,0,299.7,81,2014,7,2014-07-25,25,high,medium-low
38.2528,-115.4966,2014-07-25,Aqua,MODIS,1471.1,0,340.8,100,2014,7,2014-07-25,25,high,high
38.2553,-115.4829,2014-07-25,Aqua,MODIS,494.0,0,323.5,100,2014,7,2014-07-25,25,high,high
38.2566,-115.4598,2014-07-25,Terra,MODIS,32.9,0,317.6,76,2014,7,2014-07-25,25,high,medium-low
38.2576,-115.47,2014-07-25,Aqua,MODIS,81.9,0,319.8,98,2014,7,2014-07-25,25,high,medium-high
38.2598,-115.4768,2014-07-25,Terra,MODIS,34.6,0,314.3,70,2014,7,2014-07-25,25,medium,medium-low
38.2599,-115.4567,2014-07-25,Aqua,MODIS,59.0,0,311.7,94,2014,7,2014-07-25,25,high,medium-high
38.2603,-115.5395,2014-07-24,Aqua,MODIS,84.4,0,309.8,70,2014,7,2014-07-24,24,medium,medium-high
38.261,-115.4966,2014-07-25,Terra,MODIS,101.3,0,294.3,100,2014,7,2014-07-25,25,high,high
38.2624,-115.4431,2014-07-25,Aqua,MODIS,30.8,0,304.2,79,2014,7,2014-07-25,25,high,medium-low
38.2627,-115.5023,2014-07-24,Aqua,MODIS,1527.7,0,320.0,100,2014,7,2014-07-24,24,high,high
38.2627,-115.4987,2014-07-25,Aqua,MODIS,1158.3,0,334.5,100,2014,7,2014-07-25,25,high,high
38.2628,-115.5084,2014-07-24,Aqua,MODIS,1341.1,0,319.0,100,2014,7,2014-07-24,24,high,high
38.2639,-115.4578,2014-07-25,Aqua,MODIS,32.2,0,299.4,100,2014,7,2014-07-25,25,high,medium-low
38.2649,-115.5381,2014-07-25,Terra,MODIS,30.5,0,290.4,70,2014,7,2014-07-25,25,medium,medium-low
38.265,-115.4774,2014-07-25,Terra,MODIS,127.1,0,296.5,100,2014,7,2014-07-25,25,high,high
38.2651,-115.4856,2014-07-25,Aqua,MODIS,532.5,0,323.3,100,2014,7,2014-07-25,25,high,high
38.2652,-115.4673,2014-07-24,Aqua,MODIS,572.1,0,308.2,100,2014,7,2014-07-24,24,high,high
38.2653,-115.4612,2014-07-24,Aqua,MODIS,318.2,0,305.8,99,2014,7,2014-07-24,24,high,high
38.2654,-115.47,2014-07-25,Aqua,MODIS,148.8,0,311.5,100,2014,7,2014-07-25,25,high,high
38.2668,-115.457,2014-07-25,Terra,MODIS,50.3,0,319.8,89,2014,7,2014-07-25,25,high,medium-high
38.2669,-115.4824,2014-07-25,Aqua,MODIS,137.0,0,304.9,100,2014,7,2014-07-25,25,high,high
38.2675,-115.472,2014-07-25,Aqua,MODIS,675.6,0,333.9,100,2014,7,2014-07-25,25,high,high
38.2693,-115.517,2014-07-25,Terra,MODIS,55.2,0,292.9,91,2014,7,2014-07-25,25,high,medium-high
38.2698,-115.459,2014-07-25,Aqua,MODIS,177.4,0,320.6,100,2014,7,2014-07-25,25,high,high
38.2702,-115.4745,2014-07-25,Terra,MODIS,159.9,0,318.2,100,2014,7,2014-07-25,25,high,high
38.2704,-115.503,2014-07-24,Terra,MODIS,34.4,0,314.8,57,2014,7,2014-07-24,24,medium,medium-low
38.2713,-115.5186,2014-07-25,Aqua,MODIS,22.3,0,289.0,100,2014,7,2014-07-25,25,high,medium-low
38.2715,-115.5106,2014-07-24,Terra,MODIS,117.2,0,296.9,100,2014,7,2014-07-24,24,high,high
38.2716,-115.5022,2014-07-23,Terra,MODIS,21.1,0,291.4,92,2014,7,2014-07-23,23,high,medium-low
38.2725,-115.5015,2014-07-25,Aqua,MODIS,43.0,0,313.0,77,2014,7,2014-07-25,25,high,medium-high
38.2729,-115.4998,2014-07-25,Terra,MODIS,39.0,0,293.2,64,2014,7,2014-07-25,25,medium,medium-low
38.2729,-115.4847,2014-07-22,Aqua,MODIS,336.9,0,312.9,91,2014,7,2014-07-22,22,high,high
38.2732,-115.4906,2014-07-25,Terra,MODIS,46.6,0,313.3,59,2014,7,2014-07-25,25,medium,medium-high
38.2734,-115.4558,2014-07-25,Aqua,MODIS,26.5,0,297.6,95,2014,7,2014-07-25,25,high,medium-low
38.2735,-115.487,2014-07-24,Terra,MODIS,133.9,0,299.6,100,2014,7,2014-07-24,24,high,high
38.2736,-115.5026,2014-07-24,Aqua,MODIS,34.2,0,288.7,52,2014,7,2014-07-24,24,medium,medium-low
38.2747,-115.5046,2014-07-23,Aqua,MODIS,42.7,0,315.8,90,2014,7,2014-07-23,23,high,medium-high
38.2748,-115.4679,2014-07-25,Aqua,MODIS,713.5,0,326.8,100,2014,7,2014-07-25,25,high,high
38.275,-115.4876,2014-07-25,Aqua,MODIS,533.7,0,319.1,100,2014,7,2014-07-25,25,high,high
38.2751,-115.4479,2014-07-24,Aqua,MODIS,55.9,0,289.7,59,2014,7,2014-07-24,24,medium,medium-high
38.2763,-115.4798,2014-07-25,Aqua,MODIS,304.8,0,303.0,100,2014,7,2014-07-25,25,high,high
38.277,-115.4798,2014-07-25,Terra,MODIS,80.4,0,296.1,100,2014,7,2014-07-25,25,high,medium-high
38.2771,-115.5055,2014-07-24,Aqua,MODIS,1388.2,0,314.6,100,2014,7,2014-07-24,24,high,high
38.2773,-115.5112,2014-07-24,Aqua,MODIS,1046.5,0,313.8,100,2014,7,2014-07-24,24,high,high
38.2774,-115.474,2014-07-25,Aqua,MODIS,2246.3,0,400.1,100,2014,7,2014-07-25,25,high,high
38.2775,-115.4526,2014-07-24,Aqua,MODIS,94.6,0,291.0,96,2014,7,2014-07-24,24,high,medium-high
38.2796,-115.4713,2014-07-24,Aqua,MODIS,1017.5,0,306.8,100,2014,7,2014-07-24,24,high,high
38.2797,-115.4654,2014-07-24,Aqua,MODIS,645.9,0,305.4,100,2014,7,2014-07-24,24,high,high
38.2797,-115.4611,2014-07-25,Aqua,MODIS,225.5,0,316.0,100,2014,7,2014-07-25,25,high,high
38.28,-115.4827,2014-07-24,Terra,MODIS,38.4,0,314.3,58,2014,7,2014-07-24,24,medium,medium-low
38.2804,-115.4715,2014-07-25,Terra,MODIS,151.0,0,314.9,100,2014,7,2014-07-25,25,high,high
38.2817,-115.5039,2014-07-23,Terra,MODIS,25.7,0,289.3,99,2014,7,2014-07-23,23,high,medium-low
38.2817,-115.5,2014-07-24,Terra,MODIS,80.9,0,316.9,88,2014,7,2014-07-24,24,high,medium-high
38.2819,-115.5191,2014-07-21,Terra,MODIS,7.5,0,285.3,59,2014,7,2014-07-21,21,medium,low
38.282,-115.5176,2014-07-23,Aqua,MODIS,20.4,0,315.4,53,2014,7,2014-07-23,23,medium,medium-low
38.2823,-121.146,2014-10-21,Aqua,MODIS,30.8,0,298.1,87,2014,10,2014-10-21,21,high,medium-low
38.2832,-115.5136,2014-07-24,Terra,MODIS,257.2,0,296.9,100,2014,7,2014-07-24,24,high,high
38.2833,-115.5168,2014-07-24,Terra,MODIS,39.4,0,314.1,65,2014,7,2014-07-24,24,medium,medium-low
38.2836,-115.5079,2014-07-21,Terra,MODIS,20.7,0,288.3,100,2014,7,2014-07-21,21,high,medium-low
38.2836,-115.4884,2014-07-25,Terra,MODIS,48.6,0,310.4,75,2014,7,2014-07-25,25,high,medium-high
38.2837,-115.5065,2014-07-23,Aqua,MODIS,50.7,0,314.1,94,2014,7,2014-07-23,23,high,medium-high
38.2839,-121.3374,2014-06-08,Aqua,MODIS,131.3,0,324.1,100,2014,6,2014-06-08,8,high,high
38.2839,-121.1331,2014-10-21,Aqua,MODIS,26.1,0,298.7,85,2014,10,2014-10-21,21,high,medium-low
38.2849,-115.4899,2014-07-25,Aqua,MODIS,154.8,0,298.2,100,2014,7,2014-07-25,25,high,high
38.2853,-115.5039,2014-07-21,Aqua,MODIS,9.7,0,284.9,54,2014,7,2014-07-21,21,medium,low
38.2853,-115.4898,2014-07-24,Terra,MODIS,386.6,0,303.9,100,2014,7,2014-07-24,24,high,high
38.2867,-115.534,2014-07-23,Terra,MODIS,15.3,0,288.1,82,2014,7,2014-07-23,23,high,low
38.2867,-115.4942,2014-07-24,Aqua,MODIS,331.9,0,291.7,100,2014,7,2014-07-24,24,high,high
38.2872,-115.4771,2014-07-25,Aqua,MODIS,174.8,0,295.2,100,2014,7,2014-07-25,25,high,high
38.2883,-122.4815,2014-03-12,Terra,MODIS,9.0,0,297.6,68,2014,3,2014-03-12,12,medium,low
38.2887,-115.4985,2014-07-24,Aqua,MODIS,386.8,0,291.3,100,2014,7,2014-07-24,24,high,high
38.2894,-115.5189,2014-07-23,Terra,MODIS,84.2,0,292.7,100,2014,7,2014-07-23,23,high,medium-high
38.2898,-115.4423,2014-07-24,Aqua,MODIS,180.4,0,292.9,100,2014,7,2014-07-24,24,high,high
38.2899,-120.837,2014-03-19,Terra,MODIS,6.6,0,296.3,50,2014,3,2014-03-19,19,medium,low
38.2907,-115.505,2014-07-23,Aqua,MODIS,24.4,0,288.7,100,2014,7,2014-07-23,23,high,medium-low
38.2909,-115.5195,2014-07-23,Aqua,MODIS,125.6,0,315.9,100,2014,7,2014-07-23,23,high,high
38.2915,-115.4819,2014-07-24,Terra,MODIS,1158.7,0,330.4,100,2014,7,2014-07-24,24,high,high
38.2916,-115.5064,2014-07-23,Terra,MODIS,26.3,0,290.2,100,2014,7,2014-07-23,23,high,medium-low
38.2917,-115.5167,2014-07-24,Aqua,MODIS,618.4,0,317.3,100,2014,7,2014-07-24,24,high,high
38.2922,-115.4472,2014-07-24,Aqua,MODIS,315.6,0,295.8,100,2014,7,2014-07-24,24,high,high
38.2924,-115.5163,2014-07-23,Aqua,MODIS,43.1,0,288.6,100,2014,7,2014-07-23,23,high,medium-high
38.2926,-115.5086,2014-07-23,Aqua,MODIS,505.1,0,323.2,100,2014,7,2014-07-23,23,high,high
38.2931,-115.4988,2014-07-24,Terra,MODIS,499.7,0,325.0,100,2014,7,2014-07-24,24,high,high
38.2942,-115.4733,2014-07-24,Aqua,MODIS,1343.3,0,315.3,100,2014,7,2014-07-24,24,high,high
38.2945,-121.2022,2014-10-29,Terra,MODIS,9.7,0,298.3,76,2014,10,2014-10-29,29,high,low
38.2945,-115.5139,2014-07-24,Terra,MODIS,39.9,0,312.4,58,2014,7,2014-07-24,24,medium,medium-low
38.2946,-115.4931,2014-07-25,Aqua,MODIS,25.4,0,296.2,56,2014,7,2014-07-25,25,medium,medium-low
38.2949,-115.5174,2014-07-24,Terra,MODIS,749.5,0,302.3,100,2014,7,2014-07-24,24,high,high
38.2972,-115.4914,2014-07-24,Terra,MODIS,695.9,0,304.7,100,2014,7,2014-07-24,24,high,high
38.2992,-115.5217,2014-07-23,Terra,MODIS,28.9,0,287.1,100,2014,7,2014-07-23,23,high,medium-low
38.2996,-115.503,2014-07-23,Aqua,MODIS,15.0,0,287.7,82,2014,7,2014-07-23,23,high,low
38.2998,-115.5218,2014-07-23,Aqua,MODIS,31.2,0,307.1,78,2014,7,2014-07-23,23,high,medium-low
38.2999,-115.4687,2014-07-26,Terra,MODIS,80.6,0,289.2,100,2014,7,2014-07-26,26,high,medium-high
38.3011,-115.5243,2014-07-24,Terra,MODIS,416.8,0,296.0,100,2014,7,2014-07-24,24,high,high
38.3012,-115.4881,2014-07-24,Aqua,MODIS,1761.5,0,305.4,100,2014,7,2014-07-24,24,high,high
38.3013,-115.5143,2014-07-23,Aqua,MODIS,64.4,0,288.9,100,2014,7,2014-07-23,23,high,medium-high
38.3015,-115.5105,2014-07-23,Aqua,MODIS,107.7,0,306.9,100,2014,7,2014-07-23,23,high,high
38.3027,-115.4787,2014-07-24,Terra,MODIS,841.5,0,320.1,100,2014,7,2014-07-24,24,high,high
38.3029,-115.5021,2014-07-24,Terra,MODIS,1965.4,0,318.8,100,2014,7,2014-07-24,24,high,high
38.3033,-115.4927,2014-07-24,Aqua,MODIS,1617.5,0,303.0,100,2014,7,2014-07-24,24,high,high
38.3043,-115.496,2014-07-24,Terra,MODIS,393.4,0,319.5,100,2014,7,2014-07-24,24,high,high
