STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,month,day,drought_index,wind_danger
72591024216,2021-01-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.2,24,36.2,24,1021.3,24,8.4,24,9.7,24,6.3,24,12.0,,60.1, ,36.0, ,0.0,G,,0,1,1,60.1,132.0
72591024216,2021-01-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.8,24,42.5,24,1023.2,15,10.8,24,5.0,24,3.0,24,8.9,,53.1, ,37.9, ,0.01,G,,10000,1,2,52.1,47.16999999999997
72591024216,2021-01-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.7,24,45.0,24,1024.0,14,11.0,24,3.9,24,4.4,24,7.0,,52.0, ,46.0, ,0.03,G,,10000,1,3,49.0,25.90000000000002
72591024216,2021-01-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.5,24,46.2,24,1016.8,13,4.8,24,4.7,24,11.4,24,24.1,32.1,59.0, ,46.9, ,0.1,G,,10000,1,4,49.0,103.62999999999994
72591024216,2021-01-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.7,24,38.6,24,1023.9,24,11.0,24,10.0,24,5.9,24,9.9,,59.0, ,41.0, ,0.47,G,,0,1,5,12.0,99.99000000000002
72591024216,2021-01-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.2,24,38.0,24,1023.5,24,10.6,24,9.8,24,4.5,24,11.1,,59.0, ,37.9, ,0.0,G,,10000,1,6,59.0,79.92000000000003
72591024216,2021-01-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",43.4,24,37.2,24,1025.0,17,12.2,24,8.3,24,5.8,24,9.9,,55.0,*,35.6,*,0.1,G,,100000,1,7,45.0,61.37999999999996
72591024216,2021-01-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.8,24,41.4,24,1023.6,21,10.8,24,8.3,24,2.6,24,9.9,,57.9, ,36.0, ,0.15,G,,10000,1,8,42.9,63.359999999999985
72591024216,2021-01-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",46.2,24,34.4,24,1026.0,24,13.0,24,10.0,24,6.6,24,13.0,,62.1, ,35.1, ,0.04,G,,0,1,9,58.1,153.40000000000006
72591024216,2021-01-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",46.3,24,36.0,24,1025.2,24,12.2,24,9.8,24,3.5,24,7.0,,62.1, ,35.1, ,0.0,G,,0,1,10,62.1,72.09999999999998
72591024216,2021-01-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.7,24,38.3,24,1025.2,24,12.2,24,10.0,24,3.9,24,8.0,,55.9, ,36.0, ,0.0,G,,0,1,11,55.9,59.200000000000045
72591024216,2021-01-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.0,24,41.7,24,1024.7,24,11.7,24,8.8,24,1.5,24,5.1,,55.9, ,37.0, ,0.0,G,,10000,1,12,55.9,32.12999999999998
72591024216,2021-01-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.3,24,46.1,24,1027.9,24,15.0,24,6.0,24,3.9,24,7.0,,60.1, ,44.1, ,0.02,G,,0,1,13,58.1,43.39999999999997
72591024216,2021-01-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.3,24,44.5,24,1028.4,24,15.6,24,10.0,24,6.2,24,9.9,,72.0, ,42.1, ,0.0,G,,0,1,14,72.0,97.01999999999998
72591024216,2021-01-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.5,24,41.8,24,1026.8,24,13.9,24,9.5,24,3.7,24,8.0,,72.0, ,41.0, ,0.0,G,,0,1,15,72.0,85.60000000000002
72591024216,2021-01-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",56.1,24,41.5,24,1023.6,24,10.8,24,10.0,24,7.8,24,15.0,20.0,75.9, ,41.0, ,0.0,G,,0,1,16,75.9,219.00000000000003
72591024216,2021-01-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",67.0,24,34.8,24,1020.9,24,8.2,24,10.0,24,10.7,24,18.1,28.0,79.0, ,46.9, ,0.0,G,,0,1,17,79.0,582.82
72591024216,2021-01-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",67.6,24,20.7,24,1018.8,24,6.1,24,10.0,24,17.3,24,22.9,35.0,79.0, ,59.0, ,0.0,G,,0,1,18,79.0,1074.0099999999998
72591024216,2021-01-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.9,24,17.5,24,1020.9,24,8.2,24,10.0,24,14.7,24,20.0,29.9,72.0, ,48.9, ,0.0,G,,0,1,19,72.0,808.0
72591024216,2021-01-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.9,24,18.5,24,1020.1,24,7.3,24,9.7,24,7.3,24,14.0,,68.0, ,39.9, ,0.0,G,,0,1,20,68.0,495.59999999999997
72591024216,2021-01-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.7,24,27.4,24,1018.3,24,5.4,24,10.0,24,3.0,24,7.0,,68.0, ,35.1, ,0.0,G,,0,1,21,68.0,128.10000000000002
72591024216,2021-01-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.3,24,35.1,24,1012.2,24,999.4,24,10.0,24,3.7,24,8.9,,57.9, ,35.1, ,0.0,G,,10000,1,22,57.9,108.57999999999997
72591024216,2021-01-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",46.7,24,36.0,24,1013.7,21,0.9,24,9.5,24,5.0,24,18.1,22.0,62.1, ,34.0, ,0.0,G,,0,1,23,62.1,193.67000000000007
72591024216,2021-01-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",43.8,24,30.1,24,1012.6,24,999.8,24,10.0,24,5.5,24,13.0,,62.1, ,32.0, ,0.0,G,,10000,1,24,62.1,178.09999999999994
72591024216,2021-01-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",44.2,24,30.3,24,1008.8,24,996.0,24,9.7,24,8.1,24,15.0,22.0,54.0, ,32.0, ,0.11,G,,10000,1,25,43.0,208.50000000000003
72591024216,2021-01-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",38.6,24,25.2,24,1011.2,24,998.4,24,9.9,24,7.8,24,24.1,35.9,54.0, ,26.1, ,0.0,G,,10000,1,26,54.0,322.94000000000005
72591024216,2021-01-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",42.3,24,36.5,24,1006.3,21,993.4,24,7.6,24,21.9,24,33.0,42.9,50.0, ,26.1, ,1.32,G,,11000,1,27,-82.0,191.39999999999992
72591024216,2021-01-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.1,24,40.7,24,1006.6,13,993.9,24,5.1,24,6.2,24,19.0,24.1,50.0, ,35.1, ,0.11,G,,10000,1,28,39.0,83.59999999999997
72591024216,2021-01-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.1,24,40.2,24,1009.9,17,997.2,24,8.0,24,5.9,24,17.1,19.0,51.1, ,42.1, ,0.76,G,,10000,1,29,-24.9,83.78999999999998
72591024216,2021-01-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.9,24,40.1,24,1019.5,24,4.7,14,10.0,24,5.3,24,13.0,,55.9, ,42.1, ,0.06,G,,0,1,30,49.9,101.39999999999996
72591024216,2021-01-31,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.1,24,41.8,24,1021.9,24,9.0,17,9.9,24,2.8,24,5.1,,55.9, ,45.0, ,0.0,G,,10000,1,31,55.9,37.23000000000002
72591024216,2021-02-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.4,24,42.0,24,1016.8,24,3.9,24,10.0,24,5.0,24,19.0,26.0,61.0, ,44.1, ,0.06,G,,10000,2,1,55.0,140.59999999999997
72591024216,2021-02-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.9,24,48.1,24,1014.9,18,2.3,24,9.9,24,13.9,24,19.0,26.0,61.0, ,44.1, ,0.12,G,,10000,2,2,49.0,129.19999999999993
72591024216,2021-02-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.0,24,38.0,24,1020.5,22,7.4,24,10.0,24,7.6,24,18.1,19.0,60.1, ,36.0, ,0.0,G,,10000,2,3,60.1,162.9
72591024216,2021-02-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.5,24,30.2,24,1026.0,24,13.0,24,10.0,24,7.1,24,18.1,24.1,63.0, ,36.0, ,0.0,G,,0,2,4,63.0,313.13000000000005
72591024216,2021-02-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.9,24,30.2,24,1024.2,24,11.3,24,10.0,24,5.6,24,18.1,20.0,69.1, ,39.0, ,0.0,G,,0,2,5,69.1,410.87
72591024216,2021-02-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",56.0,24,32.9,24,1020.3,24,7.5,24,10.0,24,5.3,24,8.9,,69.1, ,39.0, ,0.0,G,,0,2,6,69.1,205.59000000000003
72591024216,2021-02-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.8,24,34.8,24,1016.9,24,4.0,24,10.0,24,4.0,24,7.0,,69.1, ,35.1, ,0.0,G,,0,2,7,69.1,112.0
72591024216,2021-02-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.9,24,34.9,24,1014.5,24,1.7,24,10.0,24,4.6,24,7.0,,69.1, ,35.1, ,0.0,G,,0,2,8,69.1,98.0
72591024216,2021-02-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.3,24,40.3,24,1015.5,24,2.7,24,10.0,24,2.6,24,8.0,,64.9, ,37.9, ,0.0,G,,0,2,9,64.9,96.0
72591024216,2021-02-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.7,24,39.8,24,1017.1,24,4.3,24,9.9,24,3.1,24,7.0,,66.0,*,41.0,*,0.0,G,,0,2,10,66.0,97.30000000000004
72591024216,2021-02-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.6,24,42.2,24,1017.2,24,4.5,24,9.7,24,4.9,24,17.1,21.0,66.9, ,42.1, ,0.0,G,,10000,2,11,66.9,143.64
72591024216,2021-02-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.7,24,43.1,24,1014.8,19,1.2,24,8.3,24,6.8,24,18.1,24.1,59.0,*,41.0,*,0.28,G,,110000,2,12,30.999999999999996,119.46000000000004
72591024216,2021-02-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.9,24,42.1,24,1014.4,21,1.3,24,10.0,24,9.6,24,19.0,25.1,62.1, ,50.0, ,0.04,G,,10000,2,13,58.1,243.19999999999993
72591024216,2021-02-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.4,24,32.8,24,1017.3,24,4.5,24,10.0,24,7.3,24,15.0,21.0,62.1, ,45.0, ,0.01,G,,10000,2,14,61.1,264.0
72591024216,2021-02-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.7,24,43.0,24,1017.8,17,4.7,24,6.0,24,4.5,24,12.0,,54.0, ,45.0, ,0.03,G,,10000,2,15,51.0,68.40000000000003
72591024216,2021-02-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.6,24,37.7,24,1019.6,23,6.5,24,10.0,24,5.1,24,12.0,,63.0, ,36.0, ,0.04,G,,0,2,16,59.0,142.79999999999998
72591024216,2021-02-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.4,24,28.8,24,1022.6,24,9.7,24,10.0,24,9.5,24,15.9,21.0,63.0, ,36.0, ,0.0,G,,0,2,17,63.0,343.44
72591024216,2021-02-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.6,24,30.1,24,1026.2,24,13.2,24,10.0,24,5.9,24,12.0,,61.0, ,39.0, ,0.0,G,,10000,2,18,61.0,210.0
72591024216,2021-02-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",46.6,24,39.8,24,1027.1,18,14.2,24,9.6,24,4.7,24,8.9,,52.0, ,39.0, ,0.11,G,,10000,2,19,41.0,60.52000000000004
72591024216,2021-02-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.5,24,38.8,24,1024.2,22,10.9,24,10.0,24,5.6,24,13.0,17.1,61.0,*,42.1,*,0.0,G,,0,2,20,61.0,139.10000000000002
72591024216,2021-02-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.8,24,31.4,24,1031.3,24,18.3,24,10.0,24,10.3,24,18.1,28.9,68.0, ,39.9, ,0.0,G,,0,2,21,68.0,387.34000000000003
72591024216,2021-02-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.8,24,33.6,24,1028.7,24,15.9,24,10.0,24,10.2,24,18.1,24.1,77.0, ,39.9, ,0.0,G,,0,2,22,77.0,456.11999999999995
72591024216,2021-02-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.3,24,32.2,24,1023.0,24,10.3,24,10.0,24,8.8,24,18.1,22.9,77.0, ,42.1, ,0.0,G,,0,2,23,77.0,544.81
72591024216,2021-02-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.1,24,18.4,24,1023.1,24,10.4,24,10.0,24,14.1,24,28.9,36.9,73.9, ,46.0, ,0.0,G,,0,2,24,73.9,1118.43
72591024216,2021-02-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.7,24,16.3,24,1027.0,24,14.1,24,10.0,24,9.2,24,22.0,25.1,72.0, ,36.0, ,0.0,G,,0,2,25,72.0,800.8000000000002
72591024216,2021-02-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.7,24,26.6,24,1021.1,24,8.3,24,10.0,24,7.3,24,17.1,24.1,72.0, ,36.0, ,0.0,G,,0,2,26,72.0,497.61000000000007
72591024216,2021-02-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.8,24,24.0,24,1020.8,24,7.9,24,10.0,24,9.8,24,17.1,22.9,66.9, ,37.0, ,0.0,G,,0,2,27,66.9,475.38
72591024216,2021-02-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.1,24,22.0,24,1023.2,24,10.3,24,10.0,24,9.0,24,14.0,15.9,71.1, ,37.0, ,0.0,G,,0,2,28,71.1,463.40000000000003
72591024216,2021-03-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.8,24,30.1,24,1021.1,24,8.2,24,10.0,24,5.7,24,15.0,21.0,71.1, ,35.1, ,0.0,G,,0,3,1,71.1,325.49999999999994
72591024216,2021-03-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.8,24,29.3,24,1016.5,24,3.6,24,10.0,24,7.0,24,12.0,,73.0, ,35.1, ,0.0,G,,0,3,2,73.0,281.99999999999994
72591024216,2021-03-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.3,24,24.9,24,1008.3,24,995.6,24,10.0,24,5.3,24,8.9,,73.9, ,37.0, ,0.0,G,,0,3,3,73.9,252.76
72591024216,2021-03-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.5,24,35.5,24,1016.8,24,4.0,24,10.0,24,7.6,24,14.0,17.1,73.9, ,37.0, ,0.0,G,,0,3,4,73.9,266.0
72591024216,2021-03-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.9,24,35.7,24,1021.5,24,8.6,24,10.0,24,8.0,24,19.0,27.0,68.0, ,37.0, ,0.0,G,,0,3,5,68.0,345.7999999999999
72591024216,2021-03-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.4,24,39.5,24,1015.7,22,3.1,24,9.4,24,9.3,24,19.0,27.0,68.0, ,37.0, ,0.64,G,,10000,3,6,4.0,264.09999999999997
72591024216,2021-03-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",48.8,24,35.0,24,1019.5,24,6.7,24,10.0,24,4.5,24,8.9,,66.0, ,36.0, ,0.41,G,,0,3,7,25.0,122.81999999999998
72591024216,2021-03-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.3,24,35.1,24,1016.7,24,3.8,24,10.0,24,9.4,24,20.0,28.0,66.0, ,36.0, ,0.0,G,,0,3,8,66.0,323.9999999999999
72591024216,2021-03-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.8,24,37.8,24,1019.7,21,6.7,24,9.6,24,9.3,24,21.0,28.0,57.9, ,37.0, ,0.07,G,,10000,3,9,50.9,168.0
72591024216,2021-03-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",45.4,24,38.3,24,1013.2,17,0.3,24,9.5,24,10.0,24,19.0,25.1,54.0, ,37.0, ,0.2,G,,10010,3,10,34.0,134.90000000000003
72591024216,2021-03-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",44.8,24,36.1,24,1017.6,24,4.6,24,9.8,24,5.3,24,13.0,19.0,63.0, ,37.0, ,0.12,G,,10000,3,11,51.0,113.09999999999994
72591024216,2021-03-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",54.8,24,29.7,24,1020.5,24,7.7,24,9.7,24,7.4,24,12.0,17.1,70.0, ,37.0, ,0.0,G,,0,3,12,70.0,301.2
72591024216,2021-03-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",52.5,24,29.2,24,1022.0,24,9.2,24,10.0,24,5.3,24,9.9,,70.0, ,35.1, ,0.0,G,,0,3,13,70.0,230.67000000000002
72591024216,2021-03-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.9,24,39.1,24,1021.6,19,9.4,24,10.0,24,7.4,24,14.0,,66.0, ,35.1, ,0.0,G,,10000,3,14,66.0,151.19999999999996
72591024216,2021-03-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",44.7,24,37.9,24,1014.6,19,1.6,24,8.5,24,7.2,24,19.0,27.0,55.0, ,37.9, ,0.57,G,,11000,3,15,-1.999999999999993,129.20000000000007
72591024216,2021-03-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",47.7,24,30.0,24,1016.4,24,3.5,24,10.0,24,6.7,24,11.1,,57.9, ,37.9, ,0.19,G,,0,3,16,38.9,196.47000000000003
72591024216,2021-03-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.6,22,36.8,22,1018.7,22,5.8,22,9.9,22,4.6,22,12.0,14.0,60.1,*,41.0,*,0.0,G,,0,3,17,60.1,153.60000000000005
72591024216,2021-03-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.1,24,43.6,24,1017.5,19,4.8,24,8.7,24,8.3,24,18.1,24.1,60.1, ,39.9, ,0.03,G,,10000,3,18,57.1,117.65
72591024216,2021-03-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",53.7,24,46.8,24,1019.4,18,6.5,24,10.0,24,11.2,24,18.1,24.1,62.1, ,46.9, ,0.25,G,,0,3,19,37.1,124.89000000000011
72591024216,2021-03-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",50.7,24,36.5,24,1022.3,24,9.4,24,10.0,24,5.3,24,11.1,,62.1, ,39.9, ,0.02,G,,0,3,20,60.1,157.62000000000003
72591024216,2021-03-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",51.6,24,33.5,24,1025.3,24,12.4,24,10.0,24,6.6,24,11.1,19.0,69.1, ,37.9, ,0.0,G,,0,3,21,69.1,200.91
72591024216,2021-03-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.3,24,32.6,24,1021.0,24,8.2,24,10.0,24,4.8,24,7.0,,70.0, ,41.0, ,0.0,G,,0,3,22,70.0,172.89999999999998
72591024216,2021-03-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.7,24,28.8,24,1020.2,24,7.4,24,10.0,24,15.0,24,24.1,32.1,66.9, ,46.0, ,0.0,G,,0,3,23,66.9,648.2900000000001
72591024216,2021-03-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",55.7,24,26.5,24,1019.5,24,6.6,24,10.0,24,7.9,24,22.0,32.1,69.1, ,41.0, ,0.0,G,,0,3,24,69.1,642.4000000000001
72591024216,2021-03-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.4,24,33.8,24,1009.2,24,996.5,24,10.0,24,8.5,24,15.0,22.0,69.1, ,41.0, ,0.0,G,,0,3,25,69.1,354.0
72591024216,2021-03-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.4,24,28.5,24,1015.2,24,2.5,24,10.0,24,9.9,24,15.0,17.1,73.9, ,42.1, ,0.0,G,,0,3,26,73.9,433.5
72591024216,2021-03-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",60.6,24,33.6,24,1022.1,24,9.3,24,10.0,24,5.3,24,8.0,,77.0, ,45.0, ,0.0,G,,0,3,27,77.0,216.0
72591024216,2021-03-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",59.2,24,40.8,24,1024.0,24,11.2,24,10.0,24,4.7,24,11.1,,77.0, ,42.1, ,0.0,G,,0,3,28,77.0,204.24000000000007
72591024216,2021-03-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.1,24,30.3,24,1018.0,24,5.3,24,10.0,24,11.0,24,25.1,39.0,77.0, ,42.1, ,0.0,G,,0,3,29,77.0,823.28
72591024216,2021-03-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",61.3,24,18.8,24,1018.8,24,6.0,24,10.0,24,16.8,24,22.9,28.9,75.9, ,51.1, ,0.0,G,,10000,3,30,75.9,973.2499999999999
72591024216,2021-03-31,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.5,24,25.6,24,1020.9,24,8.2,24,10.0,24,6.6,24,12.0,19.0,81.0, ,48.0, ,0.0,G,,10000,3,31,81.0,454.79999999999995
72591024216,2021-04-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",60.9,24,36.1,24,1016.1,24,3.4,24,10.0,24,3.9,24,8.9,,82.9, ,43.0, ,0.0,G,,0,4,1,82.9,220.71999999999997
72591024216,2021-04-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.1,24,37.9,24,1012.8,24,0.2,24,10.0,24,4.5,24,8.9,,82.9, ,43.0, ,0.0,G,,0,4,2,82.9,215.38000000000002
72591024216,2021-04-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.7,24,37.7,24,1016.7,24,4.0,24,10.0,24,3.6,24,8.0,,79.0, ,39.9, ,0.0,G,,0,4,3,79.0,168.0
72591024216,2021-04-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.6,24,42.2,24,1020.2,24,7.5,24,10.0,24,4.4,24,9.9,,75.0, ,39.9, ,0.0,G,,0,4,4,75.0,152.45999999999998
72591024216,2021-04-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.2,24,43.7,24,1016.7,24,3.9,24,10.0,24,3.2,24,9.9,,72.0, ,42.1, ,0.0,G,,0,4,5,72.0,143.55
72591024216,2021-04-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",59.0,24,41.7,24,1015.1,24,2.5,24,9.8,24,3.8,24,7.0,,77.0, ,43.0, ,0.0,G,,0,4,6,77.0,121.09999999999998
72591024216,2021-04-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",61.3,24,44.4,24,1017.3,24,4.6,24,10.0,24,5.0,24,11.1,,77.0, ,43.0, ,0.0,G,,0,4,7,77.0,187.58999999999997
72591024216,2021-04-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.9,24,38.7,24,1019.6,24,6.8,24,10.0,24,4.3,24,9.9,,77.0, ,39.9, ,0.0,G,,0,4,8,77.0,199.97999999999996
72591024216,2021-04-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.9,24,36.9,24,1017.9,24,5.1,24,10.0,24,3.9,24,8.0,,77.0, ,39.9, ,0.0,G,,0,4,9,77.0,176.0
72591024216,2021-04-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",62.4,24,40.2,24,1016.8,24,4.2,24,10.0,24,4.0,24,9.9,,81.0, ,39.9, ,0.0,G,,0,4,10,81.0,219.77999999999997
72591024216,2021-04-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",65.5,24,30.3,24,1012.3,24,999.7,24,10.0,24,8.7,24,19.0,24.1,82.9, ,42.1, ,0.0,G,,0,4,11,82.9,668.8000000000001
72591024216,2021-04-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",70.8,24,22.6,24,1009.5,24,997.0,24,10.0,24,11.0,24,19.0,26.0,84.0, ,50.0, ,0.0,G,,0,4,12,84.0,915.8
